film_id,character_id,canonical_name,raw_speaker_labels,gender,gender_rationale,is_protagonist,is_named,included_in_network,utterance_count,word_count_spoken_only,word_count_song_only,notes
coco_2017,coco_2017_juan_ortodoncia,Juan Ortodoncia,JUAN ORTODONCIA,M,,False,True,False,1,1,0,
coco_2017,coco_2017_lola,Lola,LOLA (FILM CLIP),F,,False,True,False,1,9,0,
coco_2017,coco_2017_miffed_wife,Miffed Wife,MIFFED WIFE,F,,False,False,False,1,12,0,
coco_2017,coco_2017_miguel_de_la_cruz,Miguel & De La Cruz,MIGUEL & DE LA CRUZ,Both,,False,False,False,1,0,12,parser artifact — two speakers
coco_2017,coco_2017_officer,Officer,OFFICER,M,,False,False,False,1,1,0,
coco_2017,coco_2017_opera_singers,Opera Singers,OPERA SINGERS,Both,,False,False,False,1,0,8,group
coco_2017,coco_2017_pap_franco,Pap Franco,PAP  FRANCO,M,,False,True,False,1,2,0,Papá Franco
coco_2017,coco_2017_patrolwoman,Patrolwoman,PATROLWOMAN,F,,False,False,False,1,9,0,
coco_2017,coco_2017_prima_rosa,Prima Rosa,PRIMA ROSA,F,,False,True,False,1,12,0,
coco_2017,coco_2017_primo_abel,Primo Abel,PRIMO ABEL,M,,False,True,False,1,8,0,
coco_2017,coco_2017_ratty_group,Ratty Group,RATTY GROUP,Both,,False,False,False,1,3,0,group
coco_2017,coco_2017_ratty_member,Ratty Member,RATTY MEMBER,M,,False,False,False,1,2,0,
coco_2017,coco_2017_skeleton_abuela,Skeleton Abuela,SKELETON ABUELA,F,,False,False,False,1,5,0,
coco_2017,coco_2017_skeleton_mother,Skeleton Mother,SKELETON MOTHER,F,,False,False,False,1,11,0,
coco_2017,coco_2017_skeleton_musician,Skeleton Musician,SKELETON MUSICIAN,M,,False,False,False,1,0,10,
coco_2017,coco_2017_street_vendor,Street Vendor,STREET VENDOR,M,,False,False,False,1,3,0,
coco_2017,coco_2017_t_a_gloria,Tía Gloria,T A GLORIA,F,,False,True,False,1,6,0,Tía Gloria
coco_2017,coco_2017_t_o_felipe_t_o_oscar,Tío Felipe/Tío Oscar,T O FELIPE/T O OSCAR,Both,,False,False,False,1,8,0,parser artifact — two speakers
coco_2017,coco_2017_t_o_oscar_t_o_felipe,Tío Oscar/Tío Felipe,T O OSCAR/T O FELIPE,Both,,False,False,False,1,1,0,parser artifact — two speakers
coco_2017,coco_2017_tias,Tias,OLD TIAS,F,,False,False,False,1,2,0,group
coco_2017,coco_2017_traveler,Traveler,TRAVELER,M,,False,False,False,1,5,0,
coco_2017,coco_2017_vendor,Vendor,VENDOR,M,,False,False,False,1,5,0,
coco_2017,coco_2017_voice_over_p_a,Voice Over P.A.,VOICE OVER P.A.,M,,False,False,False,1,10,0,
coco_2017,coco_2017_voices,Voices,VOICES (O.S.),Both,,False,False,False,1,14,0,group
onward_2020,onward_2020_ian,Ian,IAN | IAN (V.O.),M,,True,True,True,383,5263,0,
onward_2020,onward_2020_barley,Barley,BARLEY | BARLEY (O.S.) | YOUNG BARLEY,M,,False,True,True,364,6477,0,
onward_2020,onward_2020_laurel,Laurel,LAUREL | LAUREL (O.S.),F,,False,True,True,106,1706,0,
onward_2020,onward_2020_manticore,Manticore,COSTUMED MANTICORE | MANTICORE,F,,False,True,True,70,1297,0,
onward_2020,onward_2020_colt,Colt,COLT | COLT (O.S.) | COLT (ON PHONE),M,,False,True,True,42,611,0,
onward_2020,onward_2020_dad,Dad,DAD | DAD (V.O.),M,,False,True,True,21,312,0,
onward_2020,onward_2020_dewdrop,Dewdrop,DEWDROP | DEWDROP (O.S.),F,,False,True,True,15,199,0,
onward_2020,onward_2020_officer_specter,Officer Specter,OFFICER SPECTER,F,,False,True,True,15,240,0,
onward_2020,onward_2020_officer_gore,Officer Gore,OFFICER GORE | OFFICER GORE (O.S.),F,,False,True,True,12,167,0,
onward_2020,onward_2020_grecklin,Grecklin,GRECKLIN,F,,False,True,True,10,87,0,
onward_2020,onward_2020_gaxton,Gaxton,GAXTON,M,,False,True,True,9,123,0,
onward_2020,onward_2020_officer_avel,Officer Avel,OFFICER AVEL,M,,False,True,True,9,117,0,
onward_2020,onward_2020_sadalia,Sadalia,SADALIA,F,,False,True,True,9,75,0,
onward_2020,onward_2020_driving_instructor,Driving Instructor,DRIVING INSTRUCTOR,F,,False,False,True,7,76,0,
onward_2020,onward_2020_hostess,Hostess,HOSTESS,F,,False,False,False,4,78,0,
onward_2020,onward_2020_althea,Althea,ALTHEA,F,,False,True,False,3,12,0,
onward_2020,onward_2020_cobweb,Cobweb,COBWEB,M,,False,True,False,3,42,0,
onward_2020,onward_2020_colt_ian,Colt/Ian,COLT/IAN,M,,False,True,False,3,89,0,
onward_2020,onward_2020_gorgamon,Gorgamon,GORGAMON,M,,False,True,False,3,51,0,
onward_2020,onward_2020_windshield_sprite,Windshield Sprite,WINDSHIELD SPRITE,M,,False,True,False,3,54,0,
onward_2020,onward_2020_fennwick,Fennwick,FENNWICK,M,,False,True,False,2,62,0,
onward_2020,onward_2020_gurge,Gurge,GURGE,M,,False,True,False,2,21,0,
onward_2020,onward_2020_ian_colt,Ian/Colt,IAN/COLT,M,,False,True,False,2,95,0,
onward_2020,onward_2020_apprentice,Apprentice,APPRENTICE,M,,False,False,False,1,8,0,
onward_2020,onward_2020_birthday_kids,Birthday Kids,BIRTHDAY KIDS,Both,,False,False,False,1,11,0,
onward_2020,onward_2020_brave_wizard,Brave Wizard,BRAVE WIZARD,M,,False,False,False,1,22,0,
onward_2020,onward_2020_bullseye_sprite,Bullseye Sprite,BULLSEYE SPRITE,M,,False,False,False,1,10,0,
onward_2020,onward_2020_elf_wizard,Elf Wizard,ELF WIZARD,M,,False,False,False,1,15,0,
onward_2020,onward_2020_fitness_instructor,Fitness Instructor,FITNESS INSTRUCTOR,M,,False,False,False,1,15,0,
onward_2020,onward_2020_fitness_models,Fitness Models,FITNESS MODELS,Both,,False,False,False,1,4,0,
onward_2020,onward_2020_flying_sprites,Flying Sprites,FLYING SPRITES,M,,False,False,False,1,12,0,
onward_2020,onward_2020_gas_station_clerk,Gas Station Clerk,GAS STATION CLERK,M,,False,False,False,1,26,0,
onward_2020,onward_2020_gas_station_victim,Gas Station Victim,GAS STATION VICTIM,M,,False,False,False,1,9,0,
onward_2020,onward_2020_gaxton_s_son,Gaxton'S Son,GAXTON'S SON,M,,False,False,False,1,1,0,
onward_2020,onward_2020_gps_voice,Gps Voice,GPS VOICE,F,,False,False,False,1,16,0,
onward_2020,onward_2020_master_wizard,Master Wizard,MASTER WIZARD,M,,False,False,False,1,38,0,
onward_2020,onward_2020_mustardseed,Mustardseed,MUSTARDSEED,M,,False,True,False,1,13,0,
onward_2020,onward_2020_parthenope,Parthenope,PARTHENOPE,F,,False,True,False,1,3,0,
onward_2020,onward_2020_rogue_waiter,Rogue Waiter,ROGUE WAITER,M,,False,True,False,1,21,0,
onward_2020,onward_2020_satyr_wizard,Satyr Wizard,SATYR WIZARD,M,,False,True,False,1,12,0,
onward_2020,onward_2020_tavern_patron,Tavern Patron,TAVERN PATRON,M,,False,False,False,1,7,0,
onward_2020,onward_2020_tavern_waitress,Tavern Waitress,TAVERN WAITRESS,F,,False,False,False,1,29,0,
onward_2020,onward_2020_teacher,Teacher,TEACHER,F,,False,False,False,1,18,0,
onward_2020,onward_2020_theyus,Theyus,THEYUS,M,,False,True,False,1,12,0,
onward_2020,onward_2020_waiters,Waiters,WAITERS,Both,,False,False,False,1,28,0,
onward_2020,onward_2020_yeldaeh,Yeldaeh,YELDAEH,F,,False,False,False,1,9,0,
encanto_2021,encanto_2021_mirabel,Mirabel,MIRABEL | MIRABEL (CONT'D) | MIRABEL (O.S.) | MIRABEL (PRELAP) | MIRABEL (V.O.) | YOUNG MIRABEL,F,,True,True,True,220,4310,208,
encanto_2021,encanto_2021_abuela_alma,Abuela Alma,ABUELA (O.S.) | ABUELA ALMA | ABUELA ALMA (CONT'D) | ABUELA ALMA (O.S.) | ABUELA ALMA (V.O.),F,,False,True,True,76,1623,8,
encanto_2021,encanto_2021_tio_bruno,Tio Bruno,TIO BRUNO | TIO BRUNO (CONT'D),M,,False,True,True,54,1308,0,
encanto_2021,encanto_2021_luisa,Luisa,LUISA | LUISA (CONT'D) | LUISA (O.S.),F,,False,True,True,36,407,67,
encanto_2021,encanto_2021_isabela,Isabela,ISABELA | ISABELA (CONT'D) | ISABELA (O.S.),F,,False,True,True,29,379,73,
encanto_2021,encanto_2021_julieta,Julieta,JULIETA | JULIETA (CONT'D) | JULIETA (O.S.),F,,False,True,True,26,588,16,
encanto_2021,encanto_2021_pepa,Pepa,PEPA | PEPA (CONT'D) | PEPA (O.S.),F,,False,True,True,26,435,45,
encanto_2021,encanto_2021_camilo,Camilo,CAMILO | CAMILO (AS FÉLIX) | CAMILO (CONT'D) | CAMILO (O.S.),M,,False,True,True,14,338,0,
encanto_2021,encanto_2021_antonio,Antonio,ANTONIO | ANTONIO (CONT'D) | ANTONIO (O.S.),M,,False,True,True,13,350,0,
encanto_2021,encanto_2021_dolores,Dolores,DOLORES | DOLORES (CONT'D),F,,False,True,True,11,331,0,
encanto_2021,encanto_2021_mariano,Mariano,MARIANO | MARIANO (CONT'D) | MARIANO (O.S.),M,,False,True,True,10,168,0,
encanto_2021,encanto_2021_kids_town,Kids/Town,KIDS/TOWN,Unknown,,False,False,True,9,21,0,
encanto_2021,encanto_2021_innocent_cecilia,Innocent Cecilia,INNOCENT CECILIA,F,,False,True,True,7,120,0,
encanto_2021,encanto_2021_agustin,Agustin,AGUSTIN | AGUSTIN (O.S.),M,,False,True,True,5,82,0,
encanto_2021,encanto_2021_alejandra,Alejandra,LITTLE ALEJANDRA,F,,False,True,True,5,87,0,
encanto_2021,encanto_2021_abuela_guzman,Abuela Guzman,ABUELA GUZMAN | ABUELA GUZMAN (O.S.),F,,False,True,False,4,131,0,
encanto_2021,encanto_2021_kids,Kids,KIDS,Unknown,,False,False,False,4,43,0,
encanto_2021,encanto_2021_pumped_juancho,Pumped Juancho,PUMPED JUANCHO,M,,False,True,False,4,21,0,
encanto_2021,encanto_2021_donkey_delivery_guy,Donkey Delivery Guy,DONKEY DELIVERY GUY,M,,False,True,False,2,66,0,
encanto_2021,encanto_2021_family,Family,FAMILY,Unknown,,False,False,False,2,46,0,
encanto_2021,encanto_2021_isabela_mirabel,Isabela/Mirabel,ISABELA/MIRABEL,F,,False,True,False,2,43,0,
encanto_2021,encanto_2021_sr_rendon,Sr. Rendon,SR. RENDON | SR. RENDON (O.S.),M,,False,True,False,2,9,0,
encanto_2021,encanto_2021_townsfolk,Townsfolk,TOWNSFOLK,Both,,False,False,False,2,7,0,
encanto_2021,encanto_2021_townspeople,Townspeople,TOWNSPEOPLE,Both,,False,False,False,2,6,20,
encanto_2021,encanto_2021_abuela_alba,Abuela Alba,ABUELA ALBA,F,,False,True,False,1,39,0,
encanto_2021,encanto_2021_abuela_mirabel,Abuela/Mirabel,ABUELA/MIRABEL,F,,False,True,False,1,8,0,
encanto_2021,encanto_2021_arturo,Arturo,OLD ARTURO,M,,False,True,False,1,16,0,
encanto_2021,encanto_2021_crowd,Crowd,CROWD,Unknown,,False,False,False,1,7,0,
encanto_2021,encanto_2021_dolores_camilo,Dolores/Camilo,DOLORES/CAMILO,Both,,False,True,False,1,36,0,
encanto_2021,encanto_2021_everyone,Everyone,EVERYONE,Both,,False,False,False,1,48,0,
encanto_2021,encanto_2021_family_everyone,Family / Everyone,FAMILY / EVERYONE,Both,,False,False,False,1,45,0,
encanto_2021,encanto_2021_family_walla,Family Walla,FAMILY WALLA (O.S.),Both,,False,False,False,1,55,0,
encanto_2021,encanto_2021_family_and_mirabel,Family... And Mirabel,FAMILY... AND MIRABEL,Both,,False,False,False,1,3,0,
encanto_2021,encanto_2021_isabela_luisa,Isabela/Luisa,ISABELA/LUISA,F,,False,True,False,1,5,0,
encanto_2021,encanto_2021_isabela_luisa_mirabel_dolores,Isabela/Luisa/Mirabel/Dolores,ISABELA/LUISA/MIRABEL/DOLORES,F,,False,True,False,1,14,0,
encanto_2021,encanto_2021_julieta_mirabel,Julieta/Mirabel,JULIETA/MIRABEL,F,,False,True,False,1,6,0,
encanto_2021,encanto_2021_julieta_pepa,Julieta/Pepa,JULIETA/PEPA,F,,False,True,False,1,5,0,
encanto_2021,encanto_2021_luisa_isabela,Luisa/Isabela,LUISA/ISABELA,F,,False,True,False,1,0,7,
encanto_2021,encanto_2021_mirabel_family,Mirabel/ Family,MIRABEL/ FAMILY,Both,,False,True,False,1,4,0,
encanto_2021,encanto_2021_mirabel_abuela_townspeople,Mirabel/Abuela/Townspeople,MIRABEL/ABUELA/TOWNSPEOPLE,Both,,False,True,False,1,29,0,
encanto_2021,encanto_2021_mirabel_kids_town,Mirabel/Kids/Town,MIRABEL/KIDS/TOWN,Both,,False,True,False,1,2,0,
encanto_2021,encanto_2021_osvaldo_orozco_ortiz,Osvaldo Orozco Ortiz,OSVALDO OROZCO ORTIZ,M,,False,True,False,1,9,0,
encanto_2021,encanto_2021_prima_donna,Prima Donna,PRIMA DONNA,F,,False,True,False,1,0,13,
encanto_2021,encanto_2021_sr_flores,Sr. Flores,SR. FLORES,F,,False,True,False,1,17,0,
encanto_2021,encanto_2021_sra_osma,Sra. Osma,SRA. OSMA,F,,False,True,False,1,6,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_raya,Raya,RAYA | RAYA (CONT'D) | RAYA (O.S.) | RAYA (V.O.) | YOUNG RAYA | YOUNG RAYA (CONT'D),F,,True,True,True,284,5131,18,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_sisu,Sisu,SISU | SISU (CONT'D) | SISU (O.S.) | SISU (V.O.) | SISU (VOICED BY BOUN) | SISU-HUMAN | SISU-HUMAN (CONT'D),F,,False,True,True,157,3076,5,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_boun,Boun,BOUN | BOUN (CONT'D) | BOUN (O.S.),M,,False,True,True,65,1362,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_namaari,Namaari,NAMAARI | NAMAARI (CONT'D) | NAMAARI (O.S.) | NAMAARI (VOICED BY SISU) | YOUNG NAMAARI | YOUNG NAMAARI (CONT'D),F,,False,True,True,63,1534,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_tong,Tong,TONG | TONG (CONT'D),M,,False,True,True,35,679,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_benja,Benja,BENJA | BENJA (CONT'D),M,,False,True,True,33,1036,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_virana,Virana,VIRANA | VIRANA (CONT'D),F,,False,True,True,16,357,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_dang_hu,Dang Hu,DANG HU | DANG HU (CONT'D),F,,False,True,True,10,199,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_chyron,Chyron,Chyron,M,,False,True,True,5,39,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_male_merchant,Male Merchant,MALE MERCHANT 1 | MALE MERCHANT 2,M,,False,True,True,5,51,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_chai_the_flower_guy,Chai The Flower Guy,CHAI THE FLOWER GUY,M,,False,True,False,3,35,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_spine_chief,Spine Chief,SPINE CHIEF | SPINE CHIEF (O.S.),M,,False,True,False,3,54,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_female_merchant,Female Merchant,FEMALE MERCHANT,F,,False,False,False,2,19,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_female_spine_warrior,Female Spine Warrior,FEMALE SPINE WARRIOR | FEMALE SPINE WARRIOR (O.S),F,,False,False,False,2,10,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_noi,Noi,NOI,F,,False,True,False,2,7,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_tail_chief,Tail Chief,TAIL CHIEF,M,,False,True,False,2,83,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_cats,Cats,CATS (VOICED BY RAYA),F,,False,False,False,1,7,0,parser artifact — not an alias of Raya
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_dang_hai,Dang Hai,DANG HAI (CHIEF OF TALON),M,,False,True,False,1,14,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_fang_officer,Fang Officer,FANG OFFICER,M,,False,True,False,1,13,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_kid,Kid,KID,Unknown,,False,False,False,1,40,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_tuk_tuk,Tuk-Tuk,TUK-TUK,M,"half-pug half puppy, non-human",False,True,False,1,1,0,
raya_and_the_last_dragon_2021,raya_and_the_last_dragon_2021_wahn,Wahn,WAHN,M,,False,True,False,1,33,0,
elemental_2023,elemental_2023_ember,Ember,BIG KID EMBER | EMBER | EMBER (O.S.) | EMBER (V.O.) | LITTLE KID EMBER | TEENAGE EMBER,F,,True,True,True,336,6305,90,
elemental_2023,elemental_2023_wade,Wade,WADE | WADE (CONT’D) | WADE (O.S.) | WADE (V.O.),M,,False,True,True,253,4566,0,
elemental_2023,elemental_2023_bernie,Bernie,BERNIE | BERNIE (CONT’D) | BERNIE (O.S.) | BERNIE (V.O.),M,,False,True,True,128,2155,0,
elemental_2023,elemental_2023_cinder,Cinder,CINDER | CINDER (CONT'D) | CINDER (O.S.) | CINDER (V.O) | CINDER (V.O.),F,,False,True,True,57,979,0,
elemental_2023,elemental_2023_brook,Brook,BROOK | BROOK (CONT’D),F,,False,True,True,19,442,49,
elemental_2023,elemental_2023_gale,Gale,GALE,F,,False,True,True,28,479,0,
elemental_2023,elemental_2023_harold,Harold,HAROLD,M,,False,True,True,9,218,0,
elemental_2023,elemental_2023_clod,Clod,CLOD,M,,False,True,True,14,197,0,
elemental_2023,elemental_2023_earth_kids,Earth Kids.,EARTH KIDS.,Both,,False,False,True,1,172,0,
elemental_2023,elemental_2023_water_passenger,Water Passenger,WATER PASSENGER 1 | WATER PASSENGER 2,F,,False,False,False,2,90,0,
elemental_2023,elemental_2023_alan,Alan,ALAN,M,,False,True,True,6,88,0,
elemental_2023,elemental_2023_fern,Fern,FERN,M,,False,True,True,5,85,0,
elemental_2023,elemental_2023_wood_immigration_official,Wood Immigration Official,WOOD IMMIGRATION OFFICIAL | WOOD IMMIGRATION OFFICIAL (O.S.),M,,False,False,True,5,85,0,
elemental_2023,elemental_2023_customer,Customer,CUSTOMER | CUSTOMER (O.S.),Both,"context depenent, represent the town.",False,False,True,5,73,0,
elemental_2023,elemental_2023_earth_pruner,Earth Pruner,EARTH PRUNER 1 | EARTH PRUNER 2,M,,False,False,False,4,73,0,
elemental_2023,elemental_2023_doorman,Doorman,DOORMAN,M,,False,False,False,3,70,0,
elemental_2023,elemental_2023_crowd,Crowd,CROWD,Both,,False,False,False,2,69,0,
elemental_2023,elemental_2023_first_customer,First Customer,FIRST CUSTOMER | FIRST CUSTOMER (O.S.),F,,False,False,False,2,66,0,
elemental_2023,elemental_2023_sparkler_customer,Sparkler Customer,SPARKLER CUSTOMER,M,,False,False,True,5,57,0,
elemental_2023,elemental_2023_flarrietta,Flarrietta,FLARRIETTA,F,,False,True,True,6,52,0,
elemental_2023,elemental_2023_earth_boat_announcer,Earth Boat Announcer,EARTH BOAT ANNOUNCER (O.S.),M,,False,False,False,1,50,0,
elemental_2023,elemental_2023_fire_kid,Fire Kid,FIRE KID 1,F,,False,False,False,2,48,0,
elemental_2023,elemental_2023_delivery_person,Delivery Person,DELIVERY PERSON (O.S.),F,,False,False,False,1,44,0,
elemental_2023,elemental_2023_train_announcer,Train Announcer,TRAIN ANNOUNCER (O.S.),M,,False,False,False,1,43,0,
elemental_2023,elemental_2023_firish_customer,Firish Customer,FIRISH CUSTOMER,F,,False,False,False,2,41,0,
elemental_2023,elemental_2023_customers,Customers,CUSTOMERS,Both,"context depenent, represent the town.",False,False,False,1,40,0,
elemental_2023,elemental_2023_dirt_burger_vendor,Dirt Burger Vendor,DIRT BURGER VENDOR,M,,False,False,False,1,39,0,
elemental_2023,elemental_2023_kettle_customer,Kettle Customer,KETTLE CUSTOMER,F,,False,False,False,1,35,0,
elemental_2023,elemental_2023_ex_boss,Ex-Boss,EX-BOSS,F,,False,False,False,1,34,0,unclear if alias of Gale — removed merge
elemental_2023,elemental_2023_air_element,Air Element,AIR ELEMENT,Both,,False,False,False,2,31,0,
elemental_2023,elemental_2023_flarry,Flarry,FLARRY,M,,False,True,False,4,30,0,
elemental_2023,elemental_2023_soap_opera_woman,Soap Opera Woman,SOAP OPERA WOMAN,F,,False,False,False,2,26,0,
elemental_2023,elemental_2023_toot_toot_juice_vendor,Toot Toot Juice Vendor,TOOT TOOT JUICE VENDOR,M,,False,False,False,1,26,0,
elemental_2023,elemental_2023_sticker_customer,Sticker Customer,STICKER CUSTOMER,F,,False,False,False,1,21,0,
elemental_2023,elemental_2023_earth_landlord,Earth Landlord,EARTH LANDLORD,M,,False,False,False,1,18,0,
elemental_2023,elemental_2023_hot_log_vendor,Hot Log Vendor,HOT LOG VENDOR (O.S.),M,,False,False,False,1,15,0,
elemental_2023,elemental_2023_polo,Polo,POLO,M,,False,True,False,1,15,0,
elemental_2023,elemental_2023_marco,Marco,MARCO,M,,False,True,False,1,14,0,
elemental_2023,elemental_2023_water_teenager,Water Teenager,WATER TEENAGER 1 | WATER TEENAGER 2,M,,False,False,False,2,10,0,
elemental_2023,elemental_2023_guard,Guard,GUARD,M,,False,False,False,1,9,0,
elemental_2023,elemental_2023_museum_goers,Museum Goers,MUSEUM GOERS,Both,,False,False,False,1,7,0,
elemental_2023,elemental_2023_fire_guy,Fire Guy,FIRE GUY,M,,False,False,False,2,6,0,
elemental_2023,elemental_2023_lake,Lake,LAKE,Both,,False,True,False,1,5,0,
elemental_2023,elemental_2023_kid_customer,Kid Customer,KID CUSTOMER,M,,False,False,False,1,4,0,
elemental_2023,elemental_2023_trinket_customer,Trinket Customer,TRINKET CUSTOMER,M,,False,False,False,1,3,0,
elemental_2023,elemental_2023_air_worker,Air Worker,AIR WORKER,Both,,False,False,False,1,2,0,
elemental_2023,elemental_2023_earth_element,Earth Element,EARTH ELEMENT,Both,,False,False,False,1,1,0,
elemental_2023,elemental_2023_eddy,Eddy,EDDY,F,,False,True,False,1,1,0,
elemental_2023,elemental_2023_ghibli,Ghibli,GHIBLI,F,,False,True,False,1,1,0,
mulan_1998,mulan_1998_mushu,Mushu,Mushu,M,,False,True,True,53,2476,0,
mulan_1998,mulan_1998_shang,Shang,Shang,M,,False,True,True,29,1927,0,
mulan_1998,mulan_1998_mulan,Mulan,Mulan,F,,True,True,True,27,1460,0,
mulan_1998,mulan_1998_chi_fu,Chi Fu,Chi Fu,M,,False,True,True,18,565,0,
mulan_1998,mulan_1998_fa_zhou,Fa Zhou,Fa Zhou,M,,False,True,True,12,382,0,
mulan_1998,mulan_1998_emperor,Emperor,Emperor,M,,False,True,True,9,733,0,
mulan_1998,mulan_1998_yao,Yao,Yao,M,,False,True,True,9,669,0,
mulan_1998,mulan_1998_shan_yu,Shan-Yu,Shan-Yu,M,,False,True,True,7,598,0,
mulan_1998,mulan_1998_fa_li,Fa Li,Fa Li,F,,False,True,True,6,184,0,
mulan_1998,mulan_1998_general_li,General Li,General Li,M,,False,True,True,6,336,0,
mulan_1998,mulan_1998_ling,Ling,Ling,M,,False,True,True,6,391,0,
mulan_1998,mulan_1998_chien_po,Chien-Po,Chien-Po,M,,False,True,True,5,241,0,
mulan_1998,mulan_1998_grandma_fa,Grandma Fa,Grandma Fa,F,,False,True,True,5,197,0,
mulan_1998,mulan_1998_first_ancestor,First Ancestor,First Ancestor,F,,False,False,False,4,162,0,
mulan_1998,mulan_1998_matchmaker,Matchmaker,Matchmaker,F,,False,False,False,4,346,0,
mulan_1998,mulan_1998_cri_kee,Cri-Kee,Cri-Kee,Unknown,"doesn't talk, is a cricket",False,False,False,3,6,0,
mulan_1998,mulan_1998_all_three,All Three,All Three,Unknown,context dependent,False,False,False,2,141,0,
mulan_1998,mulan_1998_hun_archer,Hun Archer,Hun Archer,M,,False,False,False,2,359,0,
mulan_1998,mulan_1998_all_townspeople,All Townspeople,All Townspeople,Both,,False,False,False,1,51,0,
mulan_1998,mulan_1998_army_chorus,Army Chorus,Army Chorus,M,,False,False,False,1,5,0,
mulan_1998,mulan_1998_bath_lady,Bath Lady,Bath Lady,F,,False,False,False,1,159,0,
mulan_1998,mulan_1998_both,Both,Both,Unknown,context dependent,False,False,False,1,6,0,
mulan_1998,mulan_1998_chorus,Chorus,Chorus,Both,,False,False,False,1,48,0,
mulan_1998,mulan_1998_fa_li_and_others,Fa Li And Others,Fa Li and others,Both,,False,False,False,1,74,0,
mulan_1998,mulan_1998_hun_long_hair_guy,Hun Long-Hair Guy,Hun Long-Hair Guy,M,,False,False,False,1,2,0,
mulan_1998,mulan_1998_hun_soldier,Hun Soldier,Hun Soldier,M,,False,False,False,1,26,0,
mulan_1998,mulan_1998_little_brother,Little Brother,Little Brother,Unknown,Mulan's dog,False,False,False,1,34,0,
mulan_1998,mulan_1998_maidens_and_mulan,Maidens And Mulan,Maidens and Mulan,F,,False,False,False,1,27,0,
mulan_1998,mulan_1998_make_up_lady_fa_li,Make-up Lady/Fa Li,Make-up Lady/Fa Li,F,,False,False,False,1,9,0,
mulan_1998,mulan_1998_mulan_and_maidens,Mulan And Maidens,Mulan and Maidens,F,,False,False,False,1,37,0,
mulan_1998,mulan_1998_parade_leader,Parade Leader,Parade Leader,M,,False,False,False,1,48,0,
mulan_1998,mulan_1998_shang_and_chorus,Shang And Chorus,Shang and Chorus,M,,False,False,False,1,183,0,
